"","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000189337",94.9573627437585,89.6854222052501,138.783426477318,172.373633535277,140.295184932417,201.494514658272,224.603696539693,189.85419250235
"ENSG00000189339",1630.93435309017,1615.30195907305,1085.08277458134,1005.15103686188,139.03126434744,162.609608320711,174.363395997919,209.838844344702
"ENSG00000189343",457.017014842767,327.40000901809,537.986718854158,1771.06310123525,170.629278971859,152.004633865012,26.5978061691741,23.3154271494114
"ENSG00000189362",189.359419272641,191.907516331664,184.865954187933,163.689823281611,276.798608109904,243.914412481066,215.737761149968,228.713237751369
"ENSG00000189369",434.804766247736,450.838009472628,546.024369036242,498.450708560449,950.468279902501,897.887837249141,732.917325550576,846.016927992927
"ENSG00000189376",16.6591864462734,15.9119297460928,28.3996973100302,20.4069540961159,99.8497262131617,88.3747871308209,79.7934185075224,118.797652618429
"ENSG00000189403",2084.0642244288,2178.48783614688,2623.48901943223,2248.23847467422,4092.57485415465,3492.57158741004,3531.59759690701,3487.32174649053
"ENSG00000189410",0.55530621487578,0,1.60753003641681,2.17095256341659,24.0144911145579,35.3499148523284,67.9721713212228,74.3873151909791
"ENSG00000189419",15.5485740165219,13.5010312997151,34.2939741102252,43.4190512683318,11.3752852647906,7.06998297046568,0,13.3231012282351
"ENSG00000189420",0,0.482179689275538,0,0,39.1815381342786,21.209948911397,38.4190533554737,57.7334386556853
"ENSG00000196072",549.197846512147,576.204728684268,630.151774275388,639.562625182527,481.553742876134,463.083884565502,443.296769486236,420.787947125091
"ENSG00000196074",53.3093966280749,45.3248907919006,23.0412638553076,19.9727635834326,209.810817106137,208.564497628737,212.782449353393,232.044013058427
"ENSG00000196081",68.302664429721,77.6309299733616,80.3765018208403,43.8532417810151,98.585805628185,84.8397956455881,97.5252892869718,74.3873151909791
"ENSG00000196083",174.921457685871,179.3708444105,233.627698625909,205.806303011893,1310.68564662087,1120.59230081881,620.61547728073,686.139713254106
"ENSG00000196091",1039.53323424746,1010.64862872153,161.288846987153,127.652010728895,1.26392058497673,0,0,0
"ENSG00000196109",230.452079173449,219.39175862037,200.405411206629,152.400869951845,2.52784116995346,0,0,0
"ENSG00000196110",131.052266710684,139.832109889906,128.602402913344,88.1406740747136,341.258557943717,353.499148523284,369.413974571863,349.731407241171
"ENSG00000196116",349.287609156866,355.848610685347,382.056305321728,375.140602958387,1030.09527675604,816.583033088786,602.88360650128,670.596095154498
"ENSG00000196118",13.3273491570187,8.67923440695969,3.21506007283361,9.552191279033,2.52784116995346,7.06998297046568,8.86593538972471,3.33077530705877
"ENSG00000196119",12.772042942143,7.23269533913307,16.6111437096403,9.11800076634968,3.79176175493019,7.06998297046568,14.7765589828745,7.77180904980379
"ENSG00000196123",1521.53902875964,1366.0150597176,936.118324540054,978.665415588199,223.713943540881,265.124361392463,162.54214881162,177.641349709801
"ENSG00000196132",243.224122115592,228.553172716605,197.190351133795,249.659544792908,97.3218850432083,53.0248722784926,112.301848269846,107.695068261567
"ENSG00000196139",134.939410214815,133.563773929324,6.43012014566723,12.5915248678162,175.684961311766,137.864667924081,79.7934185075224,93.2617085976455
"ENSG00000196141",494.222531239445,493.752001818151,1096.87132818173,974.323510461366,4451.52830028805,4263.1997311908,4019.22404334187,4577.59553033443
"ENSG00000196150",335.960259999847,313.898977718375,165.039750405459,161.518870718194,572.556024994459,579.738603578185,543.777370569782,487.403453266266
"ENSG00000196151",77.1875638677335,85.3458050017702,86.2707786210353,93.3509602269134,175.684961311766,159.074616835478,171.408084201344,204.287552166271
"ENSG00000196152",198.244318710654,219.873938309645,185.401797533405,183.22839635236,189.58808774651,226.239455054902,248.246190912292,206.508069037644
"ENSG00000196154",41.0926599008078,40.5030938991452,3.75090341830588,3.47352410146654,155.462231952138,56.5598637637254,56.1509241349232,65.5052477054891
"ENSG00000196155",250.443102908977,278.217680711986,221.303301680047,219.266208905076,849.354633104363,837.792982000183,930.923215921095,852.678478607044
"ENSG00000196159",4.99775593388202,2.41089844637769,0,0.434190512683318,291.965655129625,233.309438025367,115.257160066421,91.041191726273
"ENSG00000196167",3349.05178191583,2974.56650314079,2702.25799121665,3189.99769668434,0,0,0,2.22051687137251
"ENSG00000196172",206.018605718915,237.71458681284,217.016554916269,160.650489692828,60.6681880788831,81.3048041603553,62.061547728073,67.7257645768616
"ENSG00000196177",3828.28104535363,3854.06225637938,3137.89863108561,2379.79820001727,1038.94272085087,950.912709527633,865.906356396447,914.852951005475
"ENSG00000196182",1155.03692694162,1057.90223827053,959.159588395361,1193.15552885376,1327.11661422557,1293.80688359522,1081.64411754641,1079.17119948704
"ENSG00000196187",1086.7342625119,961.466300415423,543.345152308881,514.081567017049,807.645253800131,770.628143780759,750.649196330025,670.596095154498
"ENSG00000196189",902.927905388019,862.619464113938,729.81863653323,826.264545636354,1.26392058497673,3.53499148523284,0,3.33077530705877
"ENSG00000196196",9.99551186776405,7.71487502840861,1.60753003641681,4.7760956395165,45.5011410591623,81.3048041603553,29.553117965749,27.7564608921564
"ENSG00000196199",2040.75033966849,2022.26161682161,2353.95981665968,2191.79370802539,173.157120141812,141.399659409314,251.201502708867,243.14659741529
"ENSG00000196204",132.162879140436,109.936969154823,93.772585457647,135.467439957195,356.425604963438,325.219216641421,301.44180325064,357.503216290974
"ENSG00000196205",1188.91060604905,1093.58353527692,1283.34481240608,1489.27345850378,271.742925769997,247.449403966299,20.6871825760243,16.6538765352938
"ENSG00000196208",1508.21167960262,1686.18237339656,850.919232609963,770.253969500206,13.903126434744,14.1399659409314,35.4637415588988,19.9846518423526
"ENSG00000196214",1033.42486588383,1062.24185547401,1153.13487945632,971.718367385266,730.54609811655,791.838092692156,682.677025008803,750.534702523909
"ENSG00000196218",7.77428700826093,8.67923440695969,6.96596349113949,5.64447666488313,1.26392058497673,0,0,0
"ENSG00000196220",132.718185355312,144.653906782661,252.918059062911,244.015068128025,122.600296742743,173.214582776409,112.301848269846,128.789978539606
"ENSG00000196227",217.12473001643,234.821508677187,390.629798849284,389.468889876936,615.529324883668,544.388688725857,599.928294704705,675.037128897243
"ENSG00000196230",12692.0788472008,12377.0704440138,10461.2696336551,10965.0472073045,24589.5749807223,25441.3337192207,27428.2487840117,26456.3482639678
"ENSG00000196233",2035.19727751974,2031.90521060712,1602.70744630756,1336.43839803925,2450.74201426988,2117.45989965447,1666.79585326825,1834.14693575369
"ENSG00000196235",4578.49974165081,4637.12207176285,3973.81425002235,4311.94598145803,347.578160868601,332.289199611887,298.486491454065,296.43900232823
"ENSG00000196236",1015.6550670078,943.143472222953,1242.62071815019,1156.68352578836,2636.53834026146,2488.63400560392,2444.04285576745,2501.41225560113
"ENSG00000196247",1635.93210902405,1650.01889670089,1342.82342375351,1062.89837504876,1040.20664143585,1226.64204537579,1025.49319341149,1012.55569334587
"ENSG00000196262",16944.6138407196,16697.8826396119,17979.6876139765,20266.2763700066,17878.1566744959,16098.3512237503,14619.927457656,13159.8932381892
"ENSG00000196263",816.855442082273,786.435073208403,884.677363374716,831.474831788554,16.4309676046975,28.2799318818627,8.86593538972471,17.7641349709801
"ENSG00000196267",207.684524363542,244.465102462698,163.968063714514,163.255632768928,111.225011477952,109.584736042218,59.1062359314981,56.623180219999
"ENSG00000196268",465.90191428078,482.179689275538,661.766531658252,511.042233428265,12.6392058497673,31.8149233670955,26.5978061691741,25.5359440207839
"ENSG00000196284",92.1808316693796,105.115172262067,173.077400587543,165.426585332344,430.996919477065,438.338944168872,443.296769486236,370.826317519209
"ENSG00000196290",749.663390082304,746.414158998533,631.759304311805,653.02253107571,707.795527586969,816.583033088786,774.291690702625,803.827107436849
"ENSG00000196295",1427.13697223076,1314.90401265439,1302.09932949761,1188.37943321424,171.893199556835,247.449403966299,189.139954980794,245.367114286662
"ENSG00000196296",53.8647028429507,57.379383023789,60.5502980383664,66.865338953231,16.4309676046975,7.06998297046568,11.8212471862996,15.5436180996076
"ENSG00000196305",4824.50039484078,4832.88702560872,8256.27426703672,7564.46711196877,5590.32074735208,5203.50746626274,5638.73490786492,5688.96422445637
"ENSG00000196313",1722.0045723298,1612.4088809374,1281.20143902419,1481.0238387628,394.34322251274,402.989029316544,339.860856606114,334.187789141563
"ENSG00000196323",1608.16679828026,1609.99798249102,1283.34481240608,1061.16161299803,1986.88315958342,1926.5703594519,1253.05220174776,1411.13847175723
"ENSG00000196337",6.10836836363359,8.67923440695969,3.21506007283361,2.17095256341659,8.84744409483711,14.1399659409314,20.6871825760243,31.0872361992152
"ENSG00000196338",261.549227206493,219.39175862037,116.278005967482,113.757914323029,40.4454587192554,28.2799318818627,26.5978061691741,35.5282699419602
"ENSG00000196341",1.66591864462734,3.37525782492877,12.8602402913345,6.51285769024977,7.58352350986038,10.6049744556985,35.4637415588988,21.0949102780389
"ENSG00000196350",44.4244971900624,57.8615627130646,54.1201778926991,36.0378125527154,5.05568233990692,0,0,0
"ENSG00000196352",48.8669469090687,67.9873361878509,62.1578280747832,91.6141981761801,7852.73859446043,7642.6515910734,5065.40441932938,5728.93352814108
"ENSG00000196357",49.4222531239445,54.4863048881358,73.4105383297008,48.6293374205316,53.0846645690227,60.0948552489582,44.3296769486236,52.182146477254
"ENSG00000196358",1.11061242975156,3.37525782492877,2.67921672736134,2.17095256341659,219.922181785951,233.309438025367,135.944342642446,148.774630381958
"ENSG00000196363",1312.18858575147,1365.53288002832,1381.93998797298,1398.52764135297,577.611707334366,675.183373679472,608.79423009443,602.870330577637
"ENSG00000196365",5582.49337814622,5595.21311435334,4349.44043519841,4536.85666702799,466.386695856414,388.849063375612,463.98395206226,427.449497739208
"ENSG00000196366",6.10836836363359,13.0188516104395,8.03765018208403,15.1966679439161,7.58352350986038,17.6749574261642,11.8212471862996,14.4333596639213
"ENSG00000196367",2227.88853408163,2252.74350829531,1824.0107479876,1650.79232922198,1308.15780545092,1163.0121986416,1123.01848269846,1092.49430071528
"ENSG00000196368",209.350443008169,164.423274042958,128.602402913344,139.375154571345,447.427887081763,487.828824962132,381.235221758163,455.205958631365
"ENSG00000196369",57.7518463470812,80.0418284197393,61.0861413838386,59.9182907502979,94.7940438732548,98.9797615865195,85.7040421006722,111.025843568626
"ENSG00000196371",32.763066677671,30.3773204243589,21.4337338188908,22.1437161468492,98.585805628185,88.3747871308209,88.6593538972471,97.7027423403905
"ENSG00000196372",297.644131173418,284.003836983292,204.692157970407,294.38116759929,389.287540172833,448.94391862457,502.403005417734,485.182936394894
"ENSG00000196376",16.6591864462734,23.1446250852258,13.3960836368067,18.6701920453827,74.5713145136271,49.4898807932597,47.2849887451985,62.1744723984303
"ENSG00000196378",142.1583910082,136.456852064977,131.817462986178,149.361536363061,150.406549612231,222.704463569669,230.514320132842,173.200315967056
"ENSG00000196387",29.4312293884164,40.0209142098697,24.6487938917244,33.4326694766155,0,0,0,0
"ENSG00000196388",119.946142413169,108.972609776272,131.281619640706,137.204202007929,15.1670470197208,14.1399659409314,20.6871825760243,32.1974946349014
"ENSG00000196391",142.713697223076,108.008250397721,124.315656149566,118.099819449862,183.268484821626,187.35454871734,236.424943725992,200.956776859212
"ENSG00000196396",649.152965189787,724.233893291858,760.361707225149,689.928724653792,769.727636250829,724.673254472732,824.531991244398,701.683331353713
"ENSG00000196405",850.17381497482,863.101643803213,478.508107506736,554.461284696597,50.5568233990692,42.4198978227941,53.1956123383483,62.1744723984303
"ENSG00000196407",11.1061242975156,5.78615627130646,8.03765018208403,8.68381025366636,0,0,0,1.11025843568626
"ENSG00000196411",871.830757354975,904.086917391634,541.201778926991,653.456721588394,1382.72911996454,1424.60156854883,1406.72841516965,1391.15381991488
"ENSG00000196417",319.85637976845,330.775266843019,439.927386632733,350.391743735438,994.705500376687,968.587666953798,1152.57160066421,919.29398474822
"ENSG00000196418",348.176996727114,323.060391814611,292.034623282386,225.779066595325,843.035030179479,809.51305011832,715.185454771127,671.706353590185
"ENSG00000196419",11810.807884193,12893.4848912279,13929.2477655516,12405.2571378751,10058.2800152448,8894.03857684582,8393.08550227273,8685.55174237358
"ENSG00000196421",41.0926599008078,43.3961720347984,51.4409611653378,36.0378125527154,12.6392058497673,35.3499148523284,32.5084297623239,33.3077530705877
"ENSG00000196422",520.321923338606,511.592650321346,436.176483214427,496.279755997032,146.614787857301,166.144599805943,189.139954980794,184.302900323918
"ENSG00000196428",650.818883834415,677.944643121407,593.714426783274,564.01347597563,2652.96930786616,2527.51891194148,1318.06906127241,1448.88725857056
"ENSG00000196437",383.716594479164,376.10015763492,468.327083942763,373.403840907653,125.128137912696,180.284565746875,198.005890370519,153.215664124703
"ENSG00000196440",110.50593676028,140.314289579182,96.4518021850084,117.231438424496,5.05568233990692,0,8.86593538972471,23.3154271494114
"ENSG00000196449",289.869844165157,283.039477604741,304.894863573721,285.26316683294,408.246348947484,374.709097434681,472.849887451985,455.205958631365
"ENSG00000196453",489.224775305563,455.659806365384,365.445161612087,438.966608322834,178.212802481719,279.264327333394,325.084297623239,299.769777635289
"ENSG00000196455",784.092375404602,814.883674875659,1007.92133283334,797.173781286572,233.825308220695,208.564497628737,360.548039182138,343.069856627053
"ENSG00000196456",53.3093966280749,52.5575861310337,49.2975877834487,86.4039120239803,69.5156321737202,70.6998297046568,59.1062359314981,55.5129217843128
"ENSG00000196458",1737.55314634632,1749.34791269165,1892.59869620805,1541.37632002578,489.137266385995,392.384054860845,437.386145893086,501.836812930188
"ENSG00000196459",249.332490479225,239.643305569942,283.46112975483,245.317639666075,352.633843208508,360.569131493749,227.559008336268,262.020990821956
"ENSG00000196460",0,0,0,1.30257153804995,39.1815381342786,38.8849063375612,8.86593538972471,12.2128427925488
"ENSG00000196465",757.437677090565,761.84390905535,486.54575768882,803.252448464138,859.465997784177,816.583033088786,1016.62725802177,849.347703299985
"ENSG00000196466",82.7406260164913,84.3814456232192,80.9123451663126,78.5884827956806,145.350867272324,219.169472084436,180.274019591069,155.436180996076
"ENSG00000196470",237.671059966834,232.892789920085,213.265651497963,242.278306077291,117.544614402836,166.144599805943,85.7040421006722,92.1514501619592
"ENSG00000196476",960.124445520225,824.045088971895,372.411125103227,393.376604491086,238.880990560602,289.869301789093,198.005890370519,242.036338979604
"ENSG00000196482",13.8826553718945,10.1257734747863,28.9355406555025,13.4599058931829,133.975582007533,159.074616835478,221.648384743118,264.241507693329
"ENSG00000196497",11.6614305123914,7.71487502840861,9.64518021850084,5.21028615219982,50.5568233990692,38.8849063375612,38.4190533554737,43.300078991764
"ENSG00000196498",3794.96267246108,3478.44427843373,2865.15436824022,3333.71475638252,2137.28970919565,2301.27945688658,2585.89782200304,2375.95305236859
"ENSG00000196503",0.55530621487578,0.964359378551076,0.535843345472269,1.30257153804995,24.0144911145579,10.6049744556985,20.6871825760243,35.5282699419602
"ENSG00000196504",6163.34367890629,5933.70325622477,5923.21234085046,4750.47839926818,9081.26940305781,8144.62038197646,6584.43468276889,7223.34138257478
"ENSG00000196505",960.124445520225,998.111956800364,797.334898062736,711.638250287958,3474.51768810103,3117.86248997536,2671.60186410371,2965.50028171799
"ENSG00000196507",985.113225189635,838.992659339436,670.340025185808,839.724451529537,159.253993707068,98.9797615865195,118.212471862996,113.246360439998
"ENSG00000196510",1473.22738806545,1601.80092777334,1805.25623089607,1741.10395586011,908.758900598269,912.027803190072,1164.39284785051,1116.91998630037
"ENSG00000196511",13.3273491570187,15.4297500568172,40.1882509104202,49.0635279332149,59.4042674939063,70.6998297046568,94.5699774903969,96.5924839047042
"ENSG00000196517",438.691909751867,391.529907691737,352.584921320753,484.990802667266,510.623916330599,349.964157038051,369.413974571863,283.115901099995
"ENSG00000196526",112.171855404908,87.7567034481479,84.6632485846185,69.0362915166476,318.507987414136,261.58936990723,286.665244267766,257.579957079211
"ENSG00000196531",5424.7864131215,5399.44816050748,6300.98189940841,6296.19662442079,465.122775271437,509.038773873529,529.000811586908,568.452319071363
"ENSG00000196535",1597.06067398274,1527.5452556249,1684.15563481934,1854.42767967045,141.559105517394,95.4447701012866,260.067438098592,276.454350485878
"ENSG00000196542",3.33183728925468,6.75051564985753,3.75090341830588,2.60514307609991,15.1670470197208,10.6049744556985,14.7765589828745,21.0949102780389
"ENSG00000196544",23.3228610247828,31.8238594921855,16.6111437096403,26.9198117863657,18.958808774651,17.6749574261642,20.6871825760243,23.3154271494114
"ENSG00000196547",780.760538115347,715.554658884899,668.732495149391,688.191962603059,288.173893374695,265.124361392463,336.905544809539,284.226159535681
"ENSG00000196549",14279.1440093158,14032.3933172967,16598.283469349,13681.777245164,873.369124218921,1049.89247111415,670.855777822503,578.444644992539
"ENSG00000196550",103.842262181771,95.4715784765565,191.2960743336,129.388772779629,208.546896521161,176.749574261642,283.709932471191,269.79279987176
"ENSG00000196557",816.300135867397,799.936104508118,675.162615295059,692.968058242576,190.852008331486,169.679591291176,292.575867860915,267.572283000388
"ENSG00000196562",21.6569423801554,16.3941094353683,25.7204805826689,24.7488592229491,1185.55750870817,1081.70739448125,1182.12471862996,1179.0944586988
"ENSG00000196569",2.22122485950312,0.964359378551076,4.82259010925042,1.30257153804995,83.4187586084642,88.3747871308209,85.7040421006722,68.8360230125478
"ENSG00000196576",4713.9944580805,4643.87258741271,3769.12209205194,4310.2092194073,1420.64673751385,1505.90637270919,1261.91813713748,1045.86344641645
"ENSG00000196584",742.999715503794,740.628002727227,1122.5918087644,900.945313817885,1510.38509904719,1325.62180696231,1654.97460608195,1725.34160905644
"ENSG00000196586",15818.4528369515,16245.1159113822,20244.6974352878,16946.8899005426,977.010612187013,1014.54255626182,670.855777822503,728.329533810184
"ENSG00000196588",516.990086049352,501.46687684656,320.434320592417,400.757843206702,461.331013516507,431.268961198406,218.693072946543,177.641349709801
"ENSG00000196591",6983.53095827782,7160.85056543102,6786.45597040628,6178.9651859963,812.700936140038,781.233118236457,771.33637890605,848.237444864299
"ENSG00000196597",228.786160528822,306.184102689967,410.99184597723,339.102790405671,395.607143097717,374.709097434681,387.145845351312,394.141744668621
"ENSG00000196604",33.8736791074226,41.9496329669718,30.007227346447,33.8668599892988,1.26392058497673,7.06998297046568,0,0
"ENSG00000196605",70.5238892892241,66.5407971200243,99.666862257842,69.9046725420142,70.7795527586969,67.1648382194239,79.7934185075224,76.6078320623516
"ENSG00000196620",787.979518908733,855.86894846408,1773.10563016774,1931.71359092808,0,0,0,0
"ENSG00000196628",85.5171570908702,89.2032425159746,107.168669094454,100.298008429846,778.575080345666,724.673254472732,594.017671111556,678.367904204302
"ENSG00000196632",217.12473001643,206.37290700993,223.982518407408,188.004491991877,261.631561090183,205.029506143505,215.737761149968,196.515743116467
"ENSG00000196636",373.165776396525,356.812970063898,471.006300670124,438.098227297468,395.607143097717,406.524020801776,537.866746976632,481.852161087835
"ENSG00000196639",3.88714350413046,4.82179689275538,4.82259010925042,11.7231438424496,432.260840062042,374.709097434681,336.905544809539,365.275025340778
"ENSG00000196642",3491.76547913891,3301.96651215889,1929.03604370017,2258.65904697862,707.795527586969,629.228484371445,995.940075445743,887.096490113318
"ENSG00000196646",203.797380859411,216.498680484717,253.989745753855,161.084680205511,534.638407445157,417.128995257475,458.07332846911,445.213632710189
"ENSG00000196652",438.691909751867,483.144048654089,437.248169905371,447.216228063818,537.16624861511,466.618876050735,466.939263858835,527.372756950971
"ENSG00000196653",136.050022644566,142.725188025559,182.722580806044,148.493155337695,0,0,0,0
"ENSG00000196655",378.163532330407,410.817095262758,554.597862563798,686.455200552326,302.077019809439,318.149233670955,410.788339723912,325.305721656073
"ENSG00000196659",259.883308561865,268.574086926475,250.23884233555,203.635350448476,118.808534987813,91.9097786160538,109.346536473271,113.246360439998
"ENSG00000196660",18.8804113057765,16.8762891246438,29.4713840009748,36.906193578082,1.26392058497673,0,2.9553117965749,3.33077530705877
"ENSG00000196663",342.068628363481,306.666282379242,334.902090920168,389.90308038962,274.270766939951,226.239455054902,360.548039182138,405.244329025483
"ENSG00000196668",0.55530621487578,0,1.07168669094454,0,18.958808774651,31.8149233670955,38.4190533554737,55.5129217843128
"ENSG00000196670",1966.89461309001,1758.99150647716,1600.02822958019,1509.24622208721,1046.52624436073,1240.78201131673,1078.68880574984,1074.7301657443
"ENSG00000196678",1377.15941289194,1401.21417703471,1646.11075729081,1278.25686933969,530.846645690227,650.438433282842,573.330488535531,501.836812930188
"ENSG00000196683",1307.74613603246,1219.43243417784,1674.51045460084,2576.48650226281,1324.58877305561,1290.27189210999,1377.17529720391,1217.95350394782
"ENSG00000196684",214.903505156927,216.980860173992,153.251196805069,191.04382558066,25.2784116995346,24.7449403966299,23.6424943725992,18.8743934066663
"ENSG00000196689",74.4110327933546,71.3625940127796,61.0861413838386,94.6535317649633,25.2784116995346,21.209948911397,44.3296769486236,29.9769777635289
"ENSG00000196693",1886.37521193303,1855.42744433227,1841.15773504272,1420.67135749982,1515.4407813871,1657.9110065742,981.163516462868,1040.31215423802
"ENSG00000196696",52.7540904131992,51.111047063207,42.8674676377815,43.8532417810151,8.84744409483711,14.1399659409314,5.91062359314981,14.4333596639213
"ENSG00000196700",729.672366346776,770.040963773034,649.977978057862,820.620068971471,625.640689563482,523.17873981446,824.531991244398,749.424444088222
"ENSG00000196704",3761.64429956854,3552.69995058217,4048.83231838846,3850.40146647566,5254.11787174827,5450.95687022904,4811.24760482394,5353.66617687912
"ENSG00000196705",674.141744859198,737.734924591573,692.845445695644,548.382617519031,600.362277863947,533.783714270158,602.88360650128,618.413948677244
"ENSG00000196712",2191.23832389983,2218.02657066748,1883.48935933502,1674.23861690687,4622.1575792599,4213.70985039754,3389.74263067141,3641.64766905092
"ENSG00000196715",1544.86188978442,1493.79267737562,2031.91796603084,1807.53510430065,903.703218258362,869.607905367278,1049.13568778409,1165.77135747057
"ENSG00000196724",249.332490479225,230.964071162983,234.163541971381,208.411446087993,6.31960292488365,0,5.91062359314981,11.1025843568626
"ENSG00000196730",27.765310743789,27.9664219779812,43.939154328726,43.4190512683318,74.5713145136271,60.0948552489582,82.7487303040973,86.6001579835279
"ENSG00000196739",103.842262181771,84.3814456232192,76.0897550570622,91.1800076634968,414.565951872368,477.223850506433,449.207393079385,480.741902652149
"ENSG00000196741",59.4177649917085,64.6120783629221,84.1274052391462,98.5612463791132,37.9176175493019,49.4898807932597,35.4637415588988,35.5282699419602
"ENSG00000196743",704.12828046249,700.124908828081,1057.75476396226,1223.98305525427,5032.93176937734,4835.86835179852,3776.88847602273,4041.34070589797
"ENSG00000196747",38.8714350413046,41.4674532776963,68.5879482204504,61.6550528010312,644.599498338133,745.883203384129,845.219173820422,897.088816034494
"ENSG00000196754",34.9842915371742,45.3248907919006,19.2903604370017,10.4205723043996,1286.67115550631,1049.89247111415,567.419864942382,566.23180219999
"ENSG00000196756",307.639643041182,334.150524667948,349.369861247919,369.930316806187,470.178457611344,434.803952683639,688.587648601953,653.942218619204
"ENSG00000196757",184.361663338759,191.425336642389,202.012941243045,174.544586098694,300.813099224462,318.149233670955,328.039609419814,290.887710149799
"ENSG00000196776",1042.30976532184,984.128745811373,1110.80325516401,1009.49294198871,4564.01723235097,4630.83884565502,3788.70972320903,3880.35323272346
"ENSG00000196781",928.471991272305,977.378230161516,992.381875814642,833.645784351971,611.737563128738,629.228484371445,463.98395206226,462.977767681169
"ENSG00000196782",935.135665850814,907.462175216563,646.227074639556,612.642813396162,441.108284156879,420.663986742708,390.101157147887,359.723733162347
"ENSG00000196787",260.438614776741,248.804719666178,450.108410196706,387.732127826203,4770.03628770218,5518.12170844846,6850.41274446063,5908.79539472225
"ENSG00000196792",1944.12705828011,1912.32464766678,1731.3098492209,1439.3415495452,1098.34698834478,989.797615865195,842.263862023848,897.088816034494
"ENSG00000196793",760.769514379819,808.615338915077,1370.15143437259,1223.11467422891,385.495778417903,286.33431030386,523.090187993758,519.600947901168
"ENSG00000196810",975.117713321871,957.608862901219,791.976464608013,842.329594605637,85.9465997784177,84.8397956455881,59.1062359314981,72.1667983196066
"ENSG00000196812",355.3959775205,294.129610458078,251.310529026494,240.107353513875,161.781834877022,159.074616835478,118.212471862996,164.318248481566
"ENSG00000196814",236.005141322207,258.930493140964,185.937640878877,229.686781209475,141.559105517394,137.864667924081,260.067438098592,157.656697867448
"ENSG00000196821",1419.36268522249,1473.05895073677,1124.19933880082,1318.63658701924,836.715427254596,593.878569519117,750.649196330025,736.101342859987
"ENSG00000196834",50.532865553696,46.7714298597272,49.833431128921,46.8925753697983,6.31960292488365,10.6049744556985,0,0
"ENSG00000196839",173.810845256119,164.423274042958,199.869567861156,212.753351214826,516.943519255483,678.718365164705,862.951044599872,937.0581197192
"ENSG00000196843",720.232160693887,694.82093224605,366.516848303032,482.81985010385,390.55146075781,399.454037831311,200.961202167093,185.413158759605
"ENSG00000196844",22.767554809907,17.3584688139194,40.1882509104202,26.4856212736824,1.26392058497673,0,0,3.33077530705877
"ENSG00000196850",1362.72145130517,1451.84304440865,1069.00747421718,935.246364319867,1361.24247001994,1148.87223270067,827.487303040973,981.46845714665
"ENSG00000196860",0.55530621487578,5.30397658203092,5.89427680019496,4.34190512683318,5.05568233990692,3.53499148523284,29.553117965749,15.5436180996076
"ENSG00000196862",4.99775593388202,11.0901328533374,9.10933687302857,5.64447666488313,13.903126434744,21.209948911397,8.86593538972471,16.6538765352938
"ENSG00000196865",1009.54669864417,1021.25658188559,1107.58819509118,870.117787417369,928.981629957897,820.118024574018,901.370097955346,1169.10213277763
"ENSG00000196867",628.606635239384,568.007673966584,380.448775285311,335.195075791522,0,0,0,0
"ENSG00000196872",2.7765310743789,2.41089844637769,16.0753003641681,18.6701920453827,5.05568233990692,3.53499148523284,11.8212471862996,12.2128427925488
"ENSG00000196873",21.6569423801554,22.1802657066748,17.1469870551126,44.2874322936984,18.958808774651,21.209948911397,35.4637415588988,21.0949102780389
"ENSG00000196876",23.8781672396586,20.2515469495726,34.8298174556975,26.9198117863657,655.974783602923,682.253356649938,676.766401415653,626.185757727048
"ENSG00000196878",53.3093966280749,54.9684845774113,32.1506007283361,35.1694315273488,12540.6200441391,13259.7530611084,6811.99369110515,6698.18914249518
"ENSG00000196890",41.0926599008078,52.5575861310337,99.1310189123697,79.8910543337305,199.699452426323,219.169472084436,230.514320132842,226.492720879996
"ENSG00000196911",349.842915371742,343.794118453459,265.778299354245,195.819921220176,537.16624861511,413.594003772242,328.039609419814,389.700710925876
"ENSG00000196912",49.4222531239445,37.1278360742164,58.9427680019496,42.5506702429652,165.573596631952,141.399659409314,156.63152521847,116.577135747057
"ENSG00000196914",4715.10507051025,4615.42398574545,3757.33353845155,3114.88273799012,2788.20881045867,2516.91393748578,2488.37253271607,2639.08430162623
"ENSG00000196917",1.66591864462734,0.964359378551076,2.14337338188908,0.868381025366636,136.503423177487,159.074616835478,257.112126302017,272.013316743133
"ENSG00000196923",456.461708627892,413.710173398412,264.706612663301,307.406882979789,2460.85337894969,2605.2887246166,2151.46698790653,2162.78343271683
"ENSG00000196924",6170.56265969967,6163.22078831993,3533.88686338961,3740.55126676678,20172.1725362286,20548.9055036585,13417.1155564501,12524.8254129766
"ENSG00000196935",389.824962842798,378.511056081297,262.563239281412,283.96059529489,1842.79621289607,1696.79591291176,1575.18118757442,1677.60049632193
"ENSG00000196937",658.0378646278,625.387056990373,1026.14000657939,905.287218944718,2014.68941245291,1816.98562340968,1439.23684493198,1591.0003383384
"ENSG00000196943",710.236648826123,748.825057444911,641.940327875778,783.279684880706,712.851209926876,696.393322590869,984.118828259443,977.027423403905
"ENSG00000196950",1753.10172036284,1815.88870981168,1413.01890201037,1164.06476450398,6952.827137957,6009.48552489582,5092.00222549856,5415.84064927755
